file,truth,pred_label,pred_prob,p_Positive,p_Negative
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00733.jpg,negative,Negative,1.0,1.2244269830508105e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00734.jpg,negative,Negative,1.0,2.1228862502234409e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00735.jpg,negative,Negative,1.0,6.560759205662697e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00736.jpg,negative,Negative,1.0,2.013518463073183e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00737.jpg,negative,Negative,1.0,5.614523956865014e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00738.jpg,negative,Negative,1.0,1.5452245238632462e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00739.jpg,negative,Negative,1.0,5.756701848107161e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00740.jpg,negative,Negative,0.9999997615814209,2.2201463423243695e-07,0.9999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00741.jpg,negative,Negative,0.9465761780738831,0.05342390015721321,0.9465761780738831
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00742.jpg,negative,Positive,0.8931626677513123,0.8931626677513123,0.10683730989694595
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00743.jpg,negative,Negative,0.9997208714485168,0.00027906373725272715,0.9997208714485168
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00744.jpg,negative,Negative,1.0,2.6775343053841993e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00745.jpg,negative,Negative,1.0,2.352798178506532e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00746.jpg,negative,Positive,0.9970318078994751,0.9970318078994751,0.0029681578744202852
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00747.jpg,negative,Negative,1.0,2.2743821048720747e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00748.jpg,negative,Negative,0.9999998807907104,1.2324753129178134e-07,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00749.jpg,negative,Negative,1.0,5.849898343512905e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00750.jpg,negative,Negative,1.0,1.6069156910051424e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00751.jpg,negative,Negative,1.0,5.0204222723504444e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00752.jpg,negative,Positive,0.9999537467956543,0.9999537467956543,4.626312147593126e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00753.jpg,negative,Negative,1.0,2.3344725358177815e-30,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00754.jpg,negative,Negative,1.0,2.7305084678828833e-19,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00755.jpg,negative,Negative,1.0,4.0673915624456214e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00756.jpg,negative,Negative,0.9999936819076538,6.330830728984438e-06,0.9999936819076538
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00757.jpg,negative,Negative,1.0,3.7106090422511784e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00758.jpg,negative,Negative,0.9996709823608398,0.0003290758468210697,0.9996709823608398
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00759.jpg,negative,Positive,0.9509419798851013,0.9509419798851013,0.04905809089541435
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00760.jpg,negative,Negative,0.9995927214622498,0.0004072544688824564,0.9995927214622498
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00761.jpg,negative,Negative,0.999665379524231,0.00033456902019679546,0.999665379524231
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00762.jpg,negative,Negative,1.0,7.781203318991606e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00763.jpg,negative,Positive,1.0,1.0,6.937674323914678e-10
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00764.jpg,negative,Negative,0.9979549646377563,0.002045011380687356,0.9979549646377563
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00765.jpg,negative,Negative,1.0,1.8873357314242193e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00766.jpg,negative,Negative,1.0,6.3141909451311935e-31,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00767.jpg,negative,Negative,1.0,1.4945569738397668e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00768.jpg,negative,Negative,0.7571679949760437,0.24283207952976227,0.7571679949760437
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00769.jpg,negative,Positive,1.0,1.0,2.2379381334203252e-12
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00770.jpg,negative,Negative,1.0,3.706894109870636e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00771.jpg,negative,Negative,0.9382501840591431,0.061749763786792755,0.9382501840591431
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00772.jpg,negative,Negative,1.0,3.693193662002159e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00773.jpg,negative,Negative,0.9999918937683105,8.056686056079343e-06,0.9999918937683105
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00774.jpg,negative,Negative,1.0,1.134066907222675e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00775.jpg,negative,Negative,1.0,6.027932319963014e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00776.jpg,negative,Negative,1.0,8.220777530931755e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00777.jpg,negative,Negative,1.0,2.8827406474873075e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00778.jpg,negative,Negative,1.0,6.054927392806775e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00779.jpg,negative,Negative,1.0,3.599433422132647e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00780.jpg,negative,Positive,1.0,1.0,4.865303715462233e-10
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00781.jpg,negative,Positive,0.6286302208900452,0.6286302208900452,0.37136968970298767
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00782.jpg,negative,Negative,0.999995231628418,4.785555574926548e-06,0.999995231628418
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00783.jpg,negative,Negative,1.0,4.0185250485829e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00784.jpg,negative,Negative,0.9988014698028564,0.0011985388118773699,0.9988014698028564
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00785.jpg,negative,Negative,1.0,7.124375395184401e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00786.jpg,negative,Negative,0.9999991655349731,7.892459734648583e-07,0.9999991655349731
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00787.jpg,negative,Negative,0.9931673407554626,0.006832696031779051,0.9931673407554626
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00788.jpg,negative,Negative,0.697563886642456,0.30243614315986633,0.697563886642456
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00789.jpg,negative,Negative,1.0,4.068792414102518e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00790.jpg,negative,Negative,0.9999998807907104,9.275482426573944e-08,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00791.jpg,negative,Negative,1.0,4.045617300457572e-27,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00792.jpg,negative,Negative,1.0,2.408960047630005e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00793.jpg,negative,Negative,1.0,2.8520642260170705e-21,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00794.jpg,negative,Negative,1.0,6.029623114305995e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00795.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00796.jpg,negative,Negative,1.0,1.0339135442873853e-24,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00797.jpg,negative,Negative,1.0,5.206905814954461e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00798.jpg,negative,Negative,1.0,9.38334743239011e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00799.jpg,negative,Negative,0.9948742985725403,0.005125722847878933,0.9948742985725403
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00800.jpg,negative,Positive,0.860058605670929,0.860058605670929,0.13994140923023224
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00801.jpg,negative,Positive,0.6867102980613708,0.6867102980613708,0.31328967213630676
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00802.jpg,negative,Negative,1.0,1.422250145012672e-25,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00803.jpg,negative,Negative,1.0,3.9389756105283336e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00804.jpg,negative,Negative,1.0,6.550413683692469e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00805.jpg,negative,Negative,0.9847792983055115,0.015220729634165764,0.9847792983055115
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00806.jpg,negative,Negative,0.9043494462966919,0.09565051645040512,0.9043494462966919
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00807.jpg,negative,Positive,0.9995895028114319,0.9995895028114319,0.0004104727122467011
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00808.jpg,negative,Negative,0.9976258873939514,0.0023741223849356174,0.9976258873939514
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00809.jpg,negative,Negative,1.0,3.539501136629042e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00810.jpg,negative,Negative,0.9998511075973511,0.000148888721014373,0.9998511075973511
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00811.jpg,negative,Negative,0.9993896484375,0.0006103427149355412,0.9993896484375
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00812.jpg,negative,Negative,1.0,7.35447813760004e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00813.jpg,negative,Negative,1.0,1.4955237860169652e-24,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00814.jpg,negative,Negative,1.0,1.7368001631930405e-29,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00815.jpg,negative,Negative,1.0,1.8910515576304e-33,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00816.jpg,negative,Negative,1.0,1.9525357960775876e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00817.jpg,negative,Negative,1.0,7.049080300529681e-28,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00818.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00819.jpg,negative,Negative,1.0,2.379596963919539e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00820.jpg,negative,Positive,0.9999837875366211,0.9999837875366211,1.6153036995092407e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00821.jpg,negative,Negative,0.9630767107009888,0.03692331537604332,0.9630767107009888
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00822.jpg,negative,Negative,0.9999997615814209,2.0509669695911725e-07,0.9999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00823.jpg,negative,Positive,0.9999961853027344,0.9999961853027344,3.816039679804817e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00824.jpg,negative,Negative,0.9339210987091064,0.06607896834611893,0.9339210987091064
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00825.jpg,negative,Negative,1.0,8.090496605588126e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00826.jpg,negative,Negative,1.0,7.763874178973174e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00827.jpg,negative,Negative,1.0,5.85506611998441e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00828.jpg,negative,Negative,0.9732368588447571,0.02676312066614628,0.9732368588447571
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00829.jpg,negative,Negative,0.9998984336853027,0.00010153277980862185,0.9998984336853027
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00830.jpg,negative,Positive,0.9964380264282227,0.9964380264282227,0.003561989404261112
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00831.jpg,negative,Negative,1.0,1.4799622638506094e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00832.jpg,negative,Negative,0.9959378242492676,0.004062131978571415,0.9959378242492676
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00833.jpg,negative,Negative,1.0,7.699581423825652e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00834.jpg,negative,Negative,0.9999953508377075,4.688557510235114e-06,0.9999953508377075
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00835.jpg,negative,Positive,0.7215535044670105,0.7215535044670105,0.2784464955329895
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00836.jpg,negative,Negative,1.0,1.8077495056445514e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00837.jpg,negative,Negative,1.0,2.989367206295598e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00838.jpg,negative,Negative,0.9999411106109619,5.8839581470238045e-05,0.9999411106109619
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00839.jpg,negative,Positive,0.9999947547912598,0.9999947547912598,5.235835942585254e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00840.jpg,negative,Negative,0.5123019814491272,0.4876980483531952,0.5123019814491272
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00841.jpg,negative,Negative,0.9999998807907104,9.996072947160428e-08,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00842.jpg,negative,Negative,1.0,4.6092432716643176e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00843.jpg,negative,Negative,0.9999984502792358,1.5580304761897423e-06,0.9999984502792358
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00844.jpg,negative,Negative,1.0,8.566475306892585e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00845.jpg,negative,Negative,0.9999997615814209,2.267093464070058e-07,0.9999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00846.jpg,negative,Negative,0.9160311222076416,0.08396890014410019,0.9160311222076416
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00847.jpg,negative,Positive,0.9998636245727539,0.9998636245727539,0.00013639470853377134
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00848.jpg,negative,Negative,0.9997420907020569,0.00025784358149394393,0.9997420907020569
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00849.jpg,negative,Negative,0.9999994039535522,6.047922056495736e-07,0.9999994039535522
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00850.jpg,negative,Negative,0.985014021396637,0.014986010268330574,0.985014021396637
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00851.jpg,negative,Negative,0.9999581575393677,4.1868996049743146e-05,0.9999581575393677
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00852.jpg,negative,Negative,0.9999347925186157,6.515678251162171e-05,0.9999347925186157
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00853.jpg,negative,Negative,0.9951655864715576,0.004834431689232588,0.9951655864715576
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00854.jpg,negative,Positive,0.9973865151405334,0.9973865151405334,0.002613466465845704
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00855.jpg,negative,Positive,0.9917309880256653,0.9917309880256653,0.008269060403108597
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00856.jpg,negative,Negative,1.0,4.1017703011902995e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00857.jpg,negative,Negative,0.9989834427833557,0.0010165015701204538,0.9989834427833557
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00858.jpg,negative,Negative,0.9999843835830688,1.5609688489348628e-05,0.9999843835830688
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00859.jpg,negative,Negative,0.9923708438873291,0.007629191502928734,0.9923708438873291
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00860.jpg,negative,Negative,0.9999997615814209,2.5659394964350213e-07,0.9999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00861.jpg,negative,Negative,1.0,2.4473617576958873e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00862.jpg,negative,Negative,0.9998680353164673,0.0001319922594120726,0.9998680353164673
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00863.jpg,negative,Negative,0.9436573386192322,0.05634266883134842,0.9436573386192322
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00864.jpg,negative,Negative,1.0,2.0781019266502554e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00865.jpg,negative,Negative,0.9999995231628418,4.624216671800241e-07,0.9999995231628418
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00866.jpg,negative,Negative,0.8228639960289001,0.17713598906993866,0.8228639960289001
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00867.jpg,negative,Negative,0.9201908707618713,0.07980909943580627,0.9201908707618713
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00868.jpg,negative,Negative,0.9996733665466309,0.0003265910781919956,0.9996733665466309
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00869.jpg,negative,Positive,1.0,1.0,9.561193614615604e-09
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00870.jpg,negative,Negative,0.9999872446060181,1.2763545782945585e-05,0.9999872446060181
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00871.jpg,negative,Negative,0.9999817609786987,1.818859345803503e-05,0.9999817609786987
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00872.jpg,negative,Negative,1.0,1.6489810628073087e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00873.jpg,negative,Negative,1.0,1.0300096821465321e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00874.jpg,negative,Negative,1.0,2.135793764068694e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00875.jpg,negative,Positive,0.9506874084472656,0.9506874084472656,0.04931258037686348
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00876.jpg,negative,Negative,1.0,1.2250851000317198e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00877.jpg,negative,Negative,0.9999998807907104,1.22185468853786e-07,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00878.jpg,negative,Negative,0.8350953459739685,0.16490459442138672,0.8350953459739685
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case7__00879.jpg,negative,Negative,1.0,1.3116348007713441e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00001.jpg,negative,Negative,1.0,3.4177198708598275e-37,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00002.jpg,negative,Negative,1.0,2.3001626991980828e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00003.jpg,negative,Negative,1.0,3.453562676664844e-23,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00004.jpg,negative,Negative,1.0,1.9188666046953776e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00005.jpg,negative,Negative,1.0,1.2230122378156447e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00006.jpg,negative,Negative,1.0,1.2194910359308864e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00007.jpg,negative,Negative,1.0,9.466879998020275e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00008.jpg,negative,Negative,1.0,4.5705451453514614e-26,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00009.jpg,negative,Positive,0.5315643548965454,0.5315643548965454,0.4684356451034546
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00010.jpg,negative,Negative,0.8063013553619385,0.19369865953922272,0.8063013553619385
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case8__00011.jpg,negative,Negative,1.0,3.708761881046803e-14,1.0
